gvkey,conm,ind2d,sector_name,markup,weight,markup_base,weight_base,markup_change,contribution
006617,DISTRIBUTION SOLUTIO GRO INC,42,Wholesale Trade,2.5422459497571603,4.6706040181821415e-05,3.0287921423084376,9.053108608908137e-05,-0.4865461925512773,-2.2724646019612176e-05
011213,VOLT INFO SCIENCES INC,56,Administrative and Support and Waste Management and Remediation Services,1.0302334239425877,0.00022540431283807745,1.1322033462398942,0.000168759387666946,-0.1019699222973065,-2.2984460265576525e-05
007486,MODINE MANUFACTURING CO,33,Manufacturing,1.0386504916094477,0.00025381790121695755,1.1297953319493503,0.0001796134999267208,-0.09114484033990267,-2.313419208182878e-05
004156,SUPREME INDUSTRIES INC,33,Manufacturing,1.0722396215140932,5.048865306895291e-05,1.5351222252811239,7.419228876211895e-06,-0.4628826037670306,-2.3370319193247203e-05
005018,AEROJET ROCKETDYNE HOLDINGS,33,Manufacturing,0.9447349989075592,0.0002974381034021472,1.0256481838630653,0.002201032931931026,-0.08091318495550615,-2.40666642733929e-05
003028,CHURCHILL DOWNS INC,71,"Arts, Entertainment, and Recreation",1.2426796448865076,0.0002209887595026684,1.3539884451292645,1.9770699903423635e-05,-0.11130880024275691,-2.4597993687377165e-05
001926,AZZ INC,33,Manufacturing,1.1800936044910204,0.00014505110438608207,1.3517786148829003,3.912607401733923e-05,-0.1716850103918799,-2.4903100363878157e-05
009761,SKYLINE CORP,32,Manufacturing,0.36281879130220573,3.993942043207938e-05,0.9996914889094846,0.00027480259391344267,-0.6368726976072788,-2.5436326431449666e-05
011600,WORTHINGTON ENTERPRISES INC,33,Manufacturing,1.033957110292103,0.0005090050343321633,1.0844803567519652,0.0004254048919213695,-0.05052324645986217,-2.571658679887449e-05
003424,BIGLARI HOLDINGS INC,72,Accommodation and Food Services,0.9363329171590321,0.0001435558923452471,1.1169348309729215,6.05481410551226e-05,-0.18060191381388935,-2.5926468896812297e-05
001823,ASTRONICS CORP,33,Manufacturing,1.1578949929012508,0.00010691813111921741,1.4085595306141465,8.782451324070837e-06,-0.25066453771289576,-2.6800583910125405e-05
003203,CHASE CORP,32,Manufacturing,0.5953078536280708,4.02079303874586e-05,1.2775535676591816,1.6981658058569373e-05,-0.6822457140311108,-2.743168817690489e-05
007566,RUBY TUESDAY INC,72,Accommodation and Food Services,0.8700859063101193,0.00016076332750459632,1.050988611693017,0.0003177659602730787,-0.18090270538289766,-2.9082520871938277e-05
008105,OIL DRI CORP AMERICA,32,Manufacturing,0.49670119253559303,4.4297894292697126e-05,1.160120949616283,3.2860417489497766e-05,-0.6634197570806899,-2.9388098270847206e-05
010000,STANDARD MOTOR PRODS,33,Manufacturing,1.2135244466537178,0.00017875028590547414,1.3786788646075656,0.0001250696979768545,-0.16515441795384778,-2.952139942780246e-05
010581,TIMKEN CO,33,Manufacturing,1.1922499909759319,0.00045086030117700145,1.2587517596318336,0.0013299357749538968,-0.06650176865590174,-2.998300744500313e-05
005284,GRAY MEDIA INC,51,Information,1.1291110198966825,0.00013720436534413533,1.3525744392049948,3.5576926361543206e-05,-0.22346341930831226,-3.066015662382738e-05
002448,MATERION CORP,33,Manufacturing,1.0678065858782873,0.00016367894032196873,1.2564538499112836,0.00018757821650254976,-0.18864726403299636,-3.087758427155949e-05
008958,RAVEN INDUSTRIES INC,32,Manufacturing,0.4944958575097373,4.684485476252689e-05,1.191980450503633,3.2759070048038864e-05,-0.6974845929938958,-3.267356445789923e-05
008832,ARGAN INC,54,"Professional, Scientific, and Technical Services",0.963136262451399,0.00011399801248356853,1.2532693552419063,2.7910290495887526e-06,-0.29013309279050725,-3.307459593382859e-05
010877,UNIT CORP,21,"Mining, Quarrying, and Oil and Gas Extraction",1.0551580856117428,0.00010169215056628332,1.3967323846452249,3.768137617536627e-05,-0.341574299033482,-3.473542504688554e-05
006994,MANITOWOC CO,33,Manufacturing,1.0069260666638336,0.00027241094907057495,1.138361079502868,0.00027573260572918317,-0.13143501283903447,-3.5804336588584585e-05
010305,TSR INC,54,"Professional, Scientific, and Technical Services",0.8962882800939578,1.0566964426379695e-05,4.288785036661663,8.158469037441526e-06,-3.392496756567705,-3.584839254325943e-05
005087,SPX TECHNOLOGIES INC,33,Manufacturing,1.1245785254589715,0.00024863346371372356,1.2735771316379652,0.0015120084407395467,-0.14899860617899363,-3.70460395428002e-05
