gvkey,year,ind2d,markup,theta_c,cost_share
010173,1984.0,44,1.2201836820968697,0.9615763141841981,0.7880586573094813
010173,1985.0,44,1.222828419854077,0.9554532189152543,0.781346919487912
010173,1986.0,44,1.2603610543197403,0.938187521419336,0.7443799681081924
010173,1987.0,44,1.215188177689755,0.938935448309559,0.7726667075502728
010173,1988.0,44,1.2242810244102598,0.9309492228139437,0.7604048451721982
010173,1989.0,44,1.2053972911109887,0.9243482320048306,0.7668411392835293
010173,1990.0,44,1.1884777430011715,0.9315721125875642,0.7838363975038664
010173,1991.0,44,1.1713030543324603,0.9474432181839912,0.8088796615696956
010173,1992.0,44,1.2076795122928004,0.956087416240627,0.7916731272732105
010173,1993.0,44,1.2402043917314396,0.9610524779235079,0.7749145901521847
010173,1994.0,44,1.2411594117152454,0.9505864002877082,0.7658858252333809
010174,1960.0,21,1.1451673589354376,0.8416980088175466,0.7350000000000001
010174,1961.0,21,1.1294255995072473,0.858363455625508,0.76
010174,1962.0,21,1.1195756573345772,0.836571810619448,0.7472222222222222
010174,1963.0,21,1.320747115045522,0.8364731728621638,0.6333333333333333
010174,1964.0,21,1.2492721629945984,0.8256059511964302,0.6608695652173913
010174,1965.0,21,1.5042925973427792,0.8354196388814363,0.5553571428571429
010174,1966.0,21,1.553068537814982,0.832546576828687,0.5360655737704918
010174,1967.0,21,1.6350296031777614,0.8082859407844409,0.4943555390150105
010174,1968.0,21,1.6646985348902537,0.796160168860556,0.47826086956521735
010174,1969.0,21,1.2701205377509581,0.9308733513326695,0.7329015819089075
010174,1970.0,21,1.2730453476382058,0.9218105659919378,0.7240987665538468
010174,1971.0,21,1.2137892277837605,0.9232108438269833,0.7606022715431905
010174,1972.0,21,1.1958428686247191,0.9253530260920843,0.7738082070567414
010174,1973.0,21,1.2642299492833817,0.911991887082011,0.7213813338301043
010174,1974.0,21,1.3612314418021505,0.9343422861025371,0.6863948755588176
010174,1975.0,21,1.352837860220269,0.9542988081981132,0.705405160706202
010174,1976.0,21,1.2410198160570598,0.9322025225975337,0.7511584509257124
010174,1977.0,21,1.2629796712881505,0.939772250761104,0.7440913516862884
010174,1978.0,21,1.2943111254872317,0.935391019016378,0.7226941039112668
010174,1979.0,21,1.777219462420407,0.8246087850376098,0.46398815817297523
010174,1980.0,21,0.6562381137004266,0.6042236824229498,0.9207384786229873
010174,1981.0,21,0.5377888564553545,0.46054822762511083,0.8563736903376019
010174,1982.0,21,0.4190733953167328,0.4429820535406834,1.0570512432694052
010174,1983.0,21,0.9264370749559272,0.7146192001154492,0.7713629122079827
010174,1984.0,21,0.6069285167124372,0.6614414423050863,1.089817703554169
010174,1985.0,21,0.7080461942197224,0.632948106750376,0.893936175234858
010174,1986.0,21,0.605897951387352,0.598253758550667,0.9873836958531024
010174,1987.0,21,0.7055516841333953,0.6289278836161818,0.8913987419485394
010174,1988.0,21,0.5058263716019321,0.4154813063364765,0.8213911525029104
010174,1989.0,21,0.5974341992813975,0.4369355565621162,0.7313534395715353
010174,1990.0,21,0.5518425949151514,0.6219538008768892,1.1270492829074163
010174,1991.0,21,0.44292858134670987,0.5552064740905185,1.2534898344162648
010174,1992.0,21,0.3885976565376838,0.45633017395834,1.1742998607457837
010174,1993.0,21,0.5405124419495021,0.46531231493690434,0.8608725328479608
010174,1994.0,21,0.45912983390219186,0.4886099139793025,1.0642085917757866
010174,1995.0,21,0.41520066056828836,0.44279867229954206,1.0664690939881456
010174,1996.0,21,0.3560369248591432,0.45189687360235,1.2692415927958354
010174,1997.0,21,0.6026154327112311,0.5204589683892447,0.8636668431268749
010174,1998.0,21,0.8519048779180421,0.7532506814883189,0.8841957605985039
010174,1999.0,21,0.882382857764205,0.7469389380229678,0.8465020953779328
010174,2000.0,21,0.7877900578878926,0.7755232523456945,0.9844288393597069
010177,1973.0,31,1.1098446046756245,0.9875116899185918,0.889774735812869
010177,1974.0,31,1.1285023049989071,0.9838999776161274,0.871863507285508
010177,1975.0,31,1.1414748052171706,0.9893037939582288,0.8666891195815832
010177,1976.0,31,1.1076316283919552,0.9824249931150036,0.886960039721216
010177,1978.0,31,1.0784285035445063,0.9820203575281515,0.9106031176851437
010177,1980.0,31,1.077846466099803,0.9764318346642711,0.905909946708364
010177,1987.0,31,1.0966667871567368,0.9778926201870485,0.8916953003768564
010177,1988.0,31,1.0590196845334683,0.9788388215244234,0.9242876556686791
010177,1989.0,31,1.194959115678636,0.9568846930381613,0.8007677254252596
010184,1982.0,33,1.2925415729309822,0.9665824454656177,0.747815362931642
010184,1983.0,33,1.1920713323955887,0.966073701717444,0.8104160174509193
010184,1984.0,33,1.182863701011474,0.966961779984629,0.8174752333322715
010184,1985.0,33,1.1961629795972797,0.9618670969240098,0.8041271242551313
010184,1986.0,33,1.248499795740671,0.9644105477121789,0.7724555110079483
010185,1984.0,33,1.46908390697881,0.9536637497040403,0.6491553989351515
010185,1985.0,33,1.4737729725446096,0.9578521220854341,0.6499319365530303
010185,1986.0,33,1.5588967888042398,0.9452811914740115,0.6063783043642642
010185,1987.0,33,1.5642200755097468,0.9386253944251344,0.6000596777402029
010185,1988.0,33,1.5221395077000521,0.941688874134314,0.6186613443581153
010185,1989.0,33,1.4893823615150423,0.9404325572892174,0.6314245297846702
010185,1990.0,33,1.4973733159058393,0.9402344250873912,0.6279225194544049
010185,1991.0,33,1.4881609630524828,0.9496193670965687,0.6381160309088679
010185,1992.0,33,1.5151535548232924,0.9434178894697114,0.6226549688422434
010185,1993.0,33,1.5399986032323592,0.948259268508713,0.6157533302422334
010185,1994.0,33,1.5470198703604463,0.9421359143899863,0.6090005257466243
010185,1995.0,33,1.5316705773869683,0.9355627430102887,0.6108119832179317
010185,1996.0,33,1.4767000313245218,0.9460880846140491,0.6406772293256188
010185,1997.0,33,1.4509751673420637,0.9393706671346301,0.6474064396673275
010185,1998.0,33,1.4182057329493725,0.941172365798772,0.6636359901334359
010185,1999.0,33,1.4004010942454808,0.9429919116663451,0.6733727326701482
010185,2000.0,33,1.405560827840385,0.9432590112604811,0.6710908504114894
010188,1985.0,42,1.1522015909232037,0.9836239473901184,0.8536908429383332
010188,1986.0,42,1.1645963730851716,0.9821006652491137,0.8432970322991798
010188,1987.0,42,1.1672848054485174,0.982155471968689,0.841401744787816
010188,1988.0,42,1.1593134034879733,0.9832610374772305,0.8481408344964682
010188,1989.0,42,1.1590634104348068,0.987687589181992,0.8521428424795796
010188,1990.0,42,1.1532147891512037,0.988326446297077,0.857018532535913
010188,1991.0,42,1.1351834130358311,0.9908286419664417,0.8728357290886236
010188,1992.0,42,1.1265172430296644,0.9922319737181997,0.8807960817800562
010188,1993.0,42,1.119312861262011,0.9924629028808698,0.8866715797063929
010188,1994.0,42,1.1183633469062382,0.991654322076172,0.8867013791353364
010190,1975.0,42,1.090226966795904,0.9962951808693613,0.913841989982507
010190,1987.0,42,1.09263156832857,0.9748198261409469,0.8921761501291391
010190,1988.0,42,1.0946715742842974,0.9735290860036081,0.8893343984382778
010190,1989.0,42,1.0922261807048446,0.9706875642340709,0.8887239487407806
010190,1990.0,42,1.0957796445895907,0.9701290963795597,0.8853322847979244
010190,1993.0,42,1.088641560014895,0.9810374731005611,0.9011574692106539
010190,1994.0,42,1.0908841219198968,0.9774492498555182,0.8960156539223072
010190,1996.0,42,1.097030674828297,0.9724262211334064,0.8864166184647543
010190,1997.0,42,1.0993614692523386,0.9727479260261911,0.8848299246723139
010190,1998.0,42,1.096803488044753,0.9700863921418708,0.8844669101766096
010190,1999.0,42,1.1069931452640325,0.9707743552157466,0.8769470338357012
010190,2000.0,42,1.113053352578072,0.971171517669032,0.8725291698008806
010190,2001.0,42,1.1305318889741254,0.9721276599131052,0.8598852180943253
010190,2002.0,42,1.1444384795042863,0.9718187205515181,0.8491664147577959
010190,2003.0,42,1.154980790013355,0.9755965084547646,0.8446863505353054
010190,2004.0,42,1.1620295566238343,0.9745663410989898,0.838676034997336
010190,2005.0,42,1.1577253333364184,0.9713663848412543,0.8390300850046175
010190,2006.0,42,1.251272728954089,0.9490752784549381,0.758487943110731
010190,2007.0,42,1.2764358030847518,0.9537625224057493,0.7472075917181258
010190,2008.0,42,1.2806145574655314,0.9590528283110726,0.7489004577686023
010190,2009.0,42,1.2368800462814369,0.9580130594692589,0.7745399906397025
010190,2010.0,42,1.2332824890215945,0.9559810286986299,0.775151708719259
010190,2011.0,42,1.23059514773953,0.9572394001017657,0.7778670360110803
010190,2012.0,42,1.1147549885999832,0.9651820843566447,0.8658244136398199
010190,2013.0,42,1.1380843206180737,0.9699092257322202,0.8522296706499563
010190,2014.0,42,1.1348507910223764,0.9706731625568494,0.8553310886644219
010190,2015.0,42,1.1370418027422433,0.9694272201484868,0.8525871413086883
010192,1980.0,62,1.3698193306500426,0.993339035672891,0.7251606204166396
010192,1981.0,62,1.5680436076736073,0.9752614730085848,0.621960682876358
010192,1982.0,62,1.5578906807957538,0.9834669101712913,0.6312810791505261
010192,1983.0,62,1.4734685394201235,0.9858872581349983,0.6690928457305165
010192,1984.0,62,1.486232335990038,0.9841082333403877,0.6621496582395606
010192,1985.0,62,1.5544848923655223,0.9916474444829052,0.6379267173023955
010193,1965.0,33,1.4488587858271118,0.8797879380295868,0.6072282175707975
010193,1966.0,33,1.5465780347902511,0.8991809477586578,0.5814003092838479
010193,1967.0,33,1.5399357737732629,0.8995480297671755,0.5841464592792966
010193,1968.0,33,1.4640657771691372,0.8865785978377153,0.6055592663001593
010193,1969.0,33,1.5532407317827053,0.885619169598128,0.5701750871429143
010193,1970.0,33,1.627067727326847,0.8824092432962802,0.5423309850451118
010193,1971.0,33,1.475725128400311,0.889346726542823,0.6026506626656664
010193,1972.0,33,1.5917577741356517,0.8886029794620487,0.558252639880822
010193,1973.0,33,1.5648537925880934,0.8869281049175045,0.5667801740446463
010193,1974.0,33,1.6079685271902577,0.9052804758675839,0.5629963898916969
010193,1975.0,33,1.4885501216892876,0.9179798848504601,0.6166939705118472
010193,1976.0,33,1.4160826860951492,0.9024081495469869,0.6372566788704825
010193,1977.0,33,1.5022337257162983,0.9036850652337313,0.6015608954610803
010193,1978.0,33,1.4422806921065603,0.9061251052697077,0.6282585007404095
010193,1979.0,33,1.4691678562687058,0.9056768098775365,0.6164556391655027
010193,1980.0,33,1.4933617347428145,0.9016450175230186,0.6037686627066945
010193,1981.0,33,1.396438267560687,0.8778160774074745,0.6286107290233838
010193,1982.0,33,1.3822525488206594,0.8795917579878711,0.6363466348738808
010193,1983.0,33,1.3811122859853442,0.8894651539811548,0.6440208830280388
010193,1984.0,33,1.5029079705266906,0.8868325144823871,0.5900777239018825
010193,1985.0,33,1.3604806767178366,0.8899137082925501,0.6541171245735511
010193,1986.0,33,1.3427288987470667,0.877387746902931,0.6534362578489544
010193,1987.0,33,1.4188317799406396,0.8744585671930735,0.6163229352176328
010193,1988.0,33,1.3732107928937909,0.8882713705580048,0.6468572597555362
010195,1969.0,33,1.5412511113001814,0.9738605460358669,0.6318636456419677
010195,1970.0,33,1.5382955499083966,0.9614347186927479,0.625
010195,1971.0,33,1.4208149615353411,0.9681448874953529,0.6814011069035828
010195,1972.0,33,1.4023119640266855,0.9664364807996276,0.6891736686211691
010195,1973.0,33,1.357872141074265,0.9563534488437531,0.704303019345507
010195,1974.0,33,1.2299764159885518,0.9673112454535964,0.7864469862018881
010195,1975.0,33,1.2600118505411328,0.9807058386789418,0.7783306468568225
010195,1976.0,33,1.2323648565240481,0.9782470089720594,0.7937965804471723
010195,1977.0,33,1.2524613311674486,0.9711738236094893,0.7754122218721399
010195,1978.0,33,1.2664164856499438,0.9675214028415917,0.7639835818664704
010195,1979.0,33,1.1308291816058536,0.9444926779172625,0.8352213519782178
010195,1980.0,33,0.9893322747199581,0.9251004524369919,0.9350755818603534
010195,1981.0,33,1.0312303402178076,0.9224892129389268,0.8945520481331907
010195,1982.0,33,1.1425922977242495,0.9332709077853105,0.8168013294367085
010195,1983.0,33,1.1258803344337631,0.9368046231068209,0.8320641141475894
010195,1984.0,33,1.1175264020880853,0.9408935938883504,0.8419430557795338
010195,1985.0,33,1.1567482695592468,0.9441083796881911,0.8161744473997982
010195,1986.0,33,1.146222722778932,0.9330430433111679,0.814015483002356
010195,1987.0,33,1.1535110134299738,0.929008689992539,0.8053747898168087
010195,1988.0,33,1.1886323019938843,0.9232195873263315,0.7767074693979514
010195,1989.0,33,1.113656474332989,0.8868338751478693,0.7963262420568493
010195,1990.0,33,1.1287833964888385,0.8924415655569503,0.7906225129931513
010195,1991.0,33,1.1357299875618478,0.8961590234225996,0.7890599290650481
010195,1992.0,33,1.2033883152507368,0.9036676304512024,0.7509360187388183
010195,1993.0,33,1.2588296829377128,0.8999203917577937,0.7148865362450482
010195,1994.0,33,1.265606700298756,0.8857927632145862,0.6998957598798173
010195,1995.0,33,1.2109650613404013,0.8867771799312112,0.732289649174229
010195,1996.0,33,1.1864430173282545,0.8828140655272508,0.7440846737968551
010195,1997.0,33,1.1778630138419692,0.8881070522392368,0.7539985905002632
010195,1998.0,33,1.1427550945701066,0.8741319870703917,0.7649337913468081
010195,1999.0,33,1.1969060636068158,0.8744534384034035,0.7305948770685331
010195,2000.0,33,1.1726830501753376,0.8651173944839708,0.737724822026395
010195,2001.0,33,1.1157859145640627,0.8838466617387509,0.7921292518592776
