gvkey,year,ind2d,markup,theta_c,cost_share
003297,1976.0,56,1.222959121027235,0.8912194224493748,0.728740157480315
003297,1977.0,56,1.2129146250212302,0.8937337051998385,0.7368479914109332
003297,1978.0,56,1.2220845263249736,0.8906749293573648,0.7288161417408527
003297,1979.0,56,1.2477393520652063,0.8897231124450362,0.7130680866740345
003297,1980.0,56,1.253607159582653,0.8864564558089222,0.7071245956381093
003297,1981.0,56,1.2949849914734943,0.8810624953917542,0.6803650244542527
003297,1982.0,56,1.2736318725031053,0.8811568809412019,0.6918458150779777
003297,1983.0,56,1.2903152908902795,0.8771836921596676,0.6798212021144358
003297,1984.0,56,1.295923791012328,0.8682404744844342,0.669978034592757
003297,1985.0,56,1.193894785234088,0.8686220946708821,0.7275533032004748
003297,1986.0,56,1.2666983024577847,0.8668805588777221,0.6843622962118975
003297,1987.0,56,1.2933223014491064,0.8693787014212295,0.6722057606577508
003297,1988.0,56,1.038527239864298,0.8721339226888198,0.8397795351066378
003297,1989.0,56,1.1883555826134757,0.8784114007990095,0.7391822899229997
003297,1990.0,56,1.3097405152965926,0.8837988856426074,0.6747893001099304
003297,1991.0,56,1.1361444620075396,0.8886883554338847,0.7821966177290466
003297,1992.0,56,1.0940436520643728,0.8847330498205457,0.8086816720257234
003297,1993.0,56,1.2152595815532832,0.8871189665004245,0.7299831081081081
003297,1994.0,56,1.1339284154392433,0.8921368920038386,0.786766501180109
003297,1995.0,56,1.053439900252801,0.89391140934335,0.8485642219635235
003297,1996.0,56,1.0243925919568784,0.8899011609741917,0.868711046879234
003297,1997.0,56,1.0827426777909106,0.8884375369723179,0.8205435651478816
003297,1998.0,56,1.0974745506161072,0.8807718116142679,0.8025441784684798
003297,1999.0,56,1.1014145325314835,0.87540149532546,0.7947974803940921
003297,2000.0,56,1.0931027406051503,0.8640056934856477,0.790415814900736
003297,2001.0,56,1.0873941668966272,0.8556163656821977,0.786850244124527
003297,2002.0,56,1.1235750420696051,0.8515294097281358,0.7578749775000644
